nom,latitude,longitude,note,prix,furniture_store,laundry,bakery,cafe,home_goods_store,clothing_store,atm,lodging,night_club,convenience_store,restaurant,bar
Brin de Cousette,48.8542745,2.3826722,4.2,-1,0,0,0,1,0,0,0,0,0,0,0,0
La Marmite,48.8822783,2.3395045,3.8,-1,0,0,0,1,0,0,0,0,0,0,1,1
Le Cépage,48.84495489999999,2.2797752,3.9,-1,0,0,0,1,0,0,0,0,0,0,1,1
Delawells crêpes,48.847613,2.267958,3.8,-1,0,0,0,1,0,0,0,0,0,0,1,0
Yahmi,48.8577898,2.3462028,3.6,-1,0,0,0,1,0,0,0,0,0,0,1,1
Le Chester,48.8548908,2.3877182,4.7,-1,0,0,0,1,0,0,0,0,0,0,0,0
Le Grain,48.88464629999999,2.3334605,4.9,-1,0,0,0,1,0,0,0,0,0,0,0,0
The Hood Coffeeshop,48.8673412,2.3764084,4.4,-1,0,0,0,1,0,0,0,0,0,0,1,0
Pizza Vesuvio - Champs Elysées,48.87304199999999,2.298502,3.5,-1,0,0,0,1,0,0,0,0,0,0,1,0
Le monaco,48.87577759999999,2.3395716,3.7,-1,0,0,0,1,0,0,0,0,0,0,1,1
Le Roussillon,48.85785079999999,2.3060208,4.1,-1,0,0,0,1,0,0,0,0,0,0,1,1
Sugarplum,48.84532069999999,2.3498565,-1.0,-1,0,0,0,1,0,0,0,0,0,0,0,0
Boutique CIP,48.8459233,2.3847528,-1.0,-1,0,0,0,1,0,0,0,0,0,0,0,0
Les Arènes,48.8449986,2.3549044,4.3,-1,0,0,0,1,0,0,0,0,0,0,1,1
Mac Café,48.8332333,2.3316624,4.5,1,0,0,0,1,0,0,0,0,0,0,0,0
Boissier,48.8657189,2.2755348,3.9,-1,0,0,0,1,0,0,0,0,0,0,0,0
Alto Cafe,48.8976442,2.3441679,4.5,-1,0,0,0,1,0,0,0,0,0,0,0,0
Absolu Café,48.8951347,2.2878371,3.9,-1,0,0,0,1,0,0,0,0,0,0,0,1
Francis Cafe,48.8302708,2.3571229,2.0,-1,0,0,0,1,0,0,0,0,0,0,1,1
NA,48.843311,2.3423164,4.8,-1,0,0,0,1,0,0,0,0,0,0,1,0
Starbucks,48.8761775,2.3445327,3.8,2,0,0,0,1,0,0,0,0,0,0,0,0
Au Baroudeur Patient,48.879563,2.354828,3.2,-1,0,0,0,1,0,0,0,0,0,0,1,1
Sohan Café,48.884629,2.3616609,4.8,-1,0,0,0,1,0,0,0,0,0,0,1,0
Le 20ème Art,48.8544631,2.400679,3.7,-1,0,0,0,1,0,0,0,0,0,0,1,1
Cafe Odilon,48.8891994,2.381788999999999,4.3,-1,0,0,0,1,0,0,0,0,0,0,1,1
Au Paradis,48.87509379999999,2.3509834,-1.0,-1,0,0,0,1,0,0,0,0,0,0,1,1
Coiffeur Barbes,48.8922385,2.3492647,-1.0,-1,0,0,0,1,0,0,0,0,0,0,0,0
Pause Café,48.8534101,2.3767676,3.9,-1,0,0,0,1,0,0,0,0,0,0,1,1
La Terrasse du 7eme,48.85473229999999,2.3057214,3.7,-1,0,0,0,1,0,0,0,0,0,0,1,1
"Aux Arts, etc ...",48.85645239999999,2.3805184,2.0,-1,0,0,0,1,0,0,0,0,0,0,0,0
Upper Café Les Halles,48.85997769999999,2.3474082,3.8,-1,0,0,0,1,0,0,0,0,0,0,1,1
Shoppez Autour D Un The.....,48.8466296,2.3275,-1.0,-1,0,0,0,1,0,1,0,0,0,0,0,0
Cafe-Restaurant Le Versigny,48.8952968,2.3432225,-1.0,-1,0,0,0,1,0,0,0,0,0,0,0,0
hHugo&Victor,48.85246370000001,2.3261816,-1.0,-1,0,0,0,1,0,0,0,0,0,0,0,0
LOMI - shop and coffee shop,48.89030769999999,2.3553145,4.2,-1,0,0,0,1,0,0,0,0,0,0,0,0
Café Brasserie Le Paul Fort,48.8241696,2.3279789,3.0,-1,0,0,0,1,0,0,0,0,0,0,1,0
Angélique Café,48.8405058,2.3951181,5.0,-1,0,0,0,1,0,0,0,0,0,0,0,0
Le Primerose,48.84970389999999,2.2984668,3.4,-1,0,0,0,1,0,0,0,0,0,0,0,1
Macaron Cafe,48.8693559,2.2860353,-1.0,-1,0,0,0,1,0,0,0,0,0,0,0,0
Bubble Fever Café,48.8406181,2.3521568,-1.0,-1,0,0,0,1,0,0,0,0,0,0,0,0
Pomme De Pain,48.8901423,2.2389166,3.0,-1,0,0,0,1,0,0,0,0,0,0,0,0
L'Olympe,48.87933919999999,2.385656,4.0,-1,0,0,0,1,0,0,0,0,0,0,1,1
La Closerie Des Lilas,48.8401436,2.3360432,4.2,3,0,0,0,1,0,0,0,0,0,0,1,1
Network technology,48.8834005,2.3122787,-1.0,-1,0,0,0,1,0,0,0,0,0,0,0,0
Monseñor P,48.8371858,2.4727827,-1.0,-1,0,0,0,1,0,0,0,0,0,0,0,0
Au Bon Coin,48.81371199999999,2.395584,4.6,-1,0,0,0,1,0,0,0,0,0,0,0,1
Chai 33,48.833196,2.386508999999999,3.2,-1,0,0,0,1,0,0,0,0,0,0,1,1
Sud Café,48.8873132,2.3553375,-1.0,-1,0,0,0,1,0,0,0,0,0,0,0,0
Total,48.90817879999999,2.3438719,3.7,-1,0,0,0,1,0,0,0,0,0,0,0,0
Chave d'Ouro,48.9148887,2.2861901,4.2,-1,0,0,0,1,0,0,0,0,0,0,0,0
Le Bouquet De Grenelle,48.8493385,2.2979486,3.3,-1,0,0,0,1,0,0,0,0,0,0,1,1
La Terrasse,48.91485609999999,2.2716017,3.6,-1,0,0,0,1,0,0,0,0,0,0,1,1
Le Valois Chuppa Choups,48.88339499999999,2.330636999999999,4.0,-1,0,0,0,1,0,0,0,0,0,0,1,1
Café culturel M111 - Manufacture 111,48.8589943,2.409976700000001,-1.0,-1,0,0,0,1,0,0,0,0,0,0,0,0
Le Bourbonnais,48.81326199999999,2.2743186,5.0,-1,0,0,0,1,0,0,0,0,0,0,1,1
Le Café de la Poste,48.89155639999999,2.3351259,3.9,-1,0,0,0,1,0,0,0,0,0,0,1,1
Le Dôme,48.85769699999999,2.300449,2.5,-1,0,0,0,1,0,0,0,0,0,0,1,1
Le Percolateur,48.8812256,2.3247762,4.4,-1,0,0,0,1,0,0,0,0,0,0,1,1
Doddy's Coffee,48.8283113,2.2357701,3.9,-1,0,0,0,1,0,0,0,0,0,0,1,1
Relais H Café Hôpital Européen Georges Pompidou,48.83871349999999,2.2740544,4.0,-1,0,0,0,1,0,0,0,0,0,0,1,0
Cafe Ferragus,48.9141063,2.380303199999999,3.5,-1,0,0,0,1,0,0,0,0,0,0,0,1
La Belle Equipe,48.90429779999999,2.3030413,4.4,-1,0,0,0,1,0,0,0,0,0,0,1,1
Le Rond Point,48.8159207,2.3111607,3.7,-1,0,0,0,1,0,0,0,0,0,0,1,1
Café des Marronniers,48.8637952,2.3252006,3.6,-1,0,0,0,1,0,0,0,0,0,0,1,0
Le Tournesol,48.8404764,2.3244207,3.3,-1,0,0,0,1,0,0,0,0,0,0,1,1
La Trockette café-atelier,48.862089,2.383934,4.2,-1,0,0,0,1,0,0,0,0,0,0,0,0
Le Moulin à café,48.83345200000001,2.319862,4.3,-1,0,0,0,1,0,0,0,0,0,0,1,1
Indiana Café - Clichy,48.8837615,2.328629,3.5,-1,0,0,0,1,0,0,0,0,0,0,1,1
Le Napoléon III,48.88227,2.381583,3.9,-1,0,0,0,1,0,0,0,0,0,0,1,1
Le Petit Ney,48.8987068,2.3369095,4.3,-1,0,0,0,1,0,0,0,0,0,0,0,0
Café Canon,48.82601950000001,2.3569521,3.7,-1,0,0,0,1,0,0,0,0,0,0,1,0
Paul,48.89078219999999,2.2353911,2.5,-1,0,0,0,1,0,0,0,0,0,0,1,0
Bialetti,48.8366183,2.2416822,5.0,-1,0,0,0,1,1,0,0,0,0,0,0,0
Cuillier,48.884165,2.3393697,4.3,-1,0,0,0,1,0,0,0,0,0,0,0,0
Belleville Brûlerie - Paris,48.8751346,2.3817047,4.6,-1,0,0,0,1,0,0,0,0,0,0,0,0
Restaurant du Musée d'Orsay,48.8601715,2.326074,3.8,-1,0,0,0,1,0,0,0,0,0,0,1,0
Invalide,48.857686,2.3069772,-1.0,-1,0,0,0,1,0,0,0,0,0,0,0,0
Le hobo cafe - shisha,48.8702857,2.304294099999999,4.2,-1,0,0,0,1,0,0,0,0,0,0,0,0
Café Fusain,48.862186,2.377069999999999,3.8,-1,0,0,0,1,0,0,0,0,0,0,1,1
Bonne Nouvelle,48.8710808,2.3480807,4.4,-1,0,0,0,1,0,0,0,0,0,0,1,1
Le Sorbon,48.8502186,2.3432504,2.6,-1,0,0,0,1,0,0,0,0,0,0,0,0
Poule Mouillette,48.874523,2.3612211,4.5,-1,0,0,0,1,0,0,0,0,0,0,0,0
Le Nouveau Paris Neuilly-sur-Seine,48.89446529999999,2.2669759,4.3,-1,0,0,0,1,0,0,0,0,0,0,1,1
Le Loir dans La Théière,48.85622909999999,2.3609945,4.0,-1,0,0,0,1,0,0,0,0,0,0,1,0
Caffe Boboli,48.85598459999999,2.3589721,4.1,-1,0,0,0,1,0,0,0,0,0,0,1,0
I LOVE YOUR TASTE,48.8307656,2.3748319,4.5,-1,0,0,0,1,0,0,0,0,0,0,0,0
Café Constant,48.8581164,2.3015935,4.1,-1,0,0,0,1,0,0,0,0,0,0,1,0
River Café,48.82944029999999,2.2603579,4.2,-1,0,0,0,1,0,0,0,0,0,0,1,1
Rendez-Vous des Chauffeurs,48.8871459,2.3862449,4.4,-1,0,0,0,1,0,0,0,0,0,0,0,1
Iris Café,48.8395196,2.4004832,3.1,-1,0,0,0,1,0,0,0,0,0,0,1,1
Blueberry Café,48.84531260000001,2.3813494,4.8,-1,0,0,0,1,0,0,0,0,0,0,1,0
Kozy Paris,48.8716827,2.307039,4.2,-1,0,0,0,1,0,0,0,0,0,0,1,0
Au Métro,48.870974,2.361374000000001,3.8,-1,0,0,0,1,0,0,0,0,0,0,1,1
Naï Brasserie,48.87487580000001,2.2928752,4.2,-1,0,0,0,1,0,0,0,0,0,0,1,1
Relais H Café,48.83006839999999,2.3112173,3.0,-1,0,0,0,1,0,0,0,0,0,0,0,0
Café du marché,48.8910566,2.4146788,3.7,-1,0,0,0,1,0,0,0,0,0,0,1,1
L'Heure des Thés,48.8549565,2.3852194,4.3,-1,0,0,0,1,0,0,0,0,0,0,1,0
La Piazza,48.8922716,2.3451358,4.2,-1,0,0,0,1,0,0,0,0,0,0,1,1
China Art,48.82633149999999,2.3605801,4.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Digital and Cie,48.8679595,2.3845793,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Le Chamois,48.91093029999999,2.2911331,4.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
ETS Aurouze - Enterprise and exterminating,48.8594306,2.3472377,4.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Tabar De Téhéran,48.8596444,2.2794325,4.5,-1,0,0,0,0,1,0,0,0,0,0,0,0
Cook & Coffee,48.87434179999999,2.3089499,4.1,-1,0,0,0,0,1,0,0,0,0,0,0,0
Olivier Desforges,48.8531894,2.3261383,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Isabelle Bocquet Sarl,48.90592979999999,2.2820445,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Bahya - cement tiles and zelliges,48.8875585,2.3114354,3.7,-1,0,0,0,0,1,0,0,0,0,0,0,0
DECOPLUS PARQUET BOULOGNE 2,48.838873,2.247660999999999,1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Chryzalys Photo,48.8414479,2.3294378,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Sandrina,48.8392967,2.3512592,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Isapocket,48.8285487,2.3221416,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Cewe Photo - Espace Photocité Bois Colombes (92),48.915264,2.275351199999999,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Paris Style Deco,48.82745749999999,2.356274899999999,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Peinture De France,48.864387,2.406675,4.9,-1,0,0,0,0,1,0,0,0,0,0,0,0
Teleshopping,48.8737184,2.3263747,2.7,-1,0,0,0,0,1,1,0,0,0,0,0,0
Good Loc Films,48.8098161,2.3597671,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Comptoir des Cotonniers,48.8292678,2.3552186,-1.0,-1,0,0,0,0,1,1,0,0,0,0,0,0
Abaluxe Agencement,48.9089837,2.251833099999999,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Artemide France,48.845462,2.378737,4.5,-1,0,0,0,0,1,0,0,0,0,0,0,0
Incidence Paris (shop),48.84969100000001,2.3515,3.5,-1,0,0,0,0,1,0,0,0,0,0,0,0
Ceramica,48.87474359999999,2.3533763,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Allia,48.8623789,2.3423504,3.6,-1,0,0,0,0,1,0,0,0,0,0,0,0
Le Chamoix,48.82973679999999,2.322119599999999,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Star Electronic,48.8825626,2.3383948,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
VERSION HABITABLE,48.8367008,2.4755021,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
"Artirec - Parquets, Moquettes et Pierres Naturelles depuis 1952",48.846775,2.367377,2.8,-1,0,0,0,0,1,0,0,0,0,0,0,0
SecurVision,48.8204119,2.3596162,3.7,-1,0,0,0,0,1,0,0,0,0,0,0,0
Pigmacolor Paris 11,48.8634324,2.386549699999999,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Au Rendez-Vous de L'image,48.8893909,2.2886412,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
REXEL - NATION,48.8471681,2.3941523,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Euro Color,48.9018246,2.4140928,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
MOSKITO SOUND,48.8842109,2.421371,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Sénidéco,48.847334,2.3706611,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Créative Régie,48.8486945,2.4278345,4.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
H C C,48.8497529,2.2951807,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
AVIPUR Ile de France Est,48.85537739999999,2.429459,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
"ACF - identité biométrique, Visa USA, Inde, Brésil, Canada (5x5), bébé ...",48.872799,2.37904,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Carvay,48.873121,2.311277,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
I.D.elec,48.8499136,2.2671048,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
La Parqueterie Nouvelle - Paris,48.8620521,2.405867,4.2,-1,0,0,0,0,1,0,0,0,0,0,0,0
Patines de charme,48.8439054,2.28848,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Audio Synthèse,48.8495488,2.3760399,4.8,-1,0,0,0,0,1,0,0,0,0,0,0,0
Ei Electronics FR,48.88043829999999,2.287587499999999,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Shop Leica and Hasselblad Paris Montmartre,48.8802403,2.3417221,3.8,-1,0,0,0,0,1,0,0,0,0,0,0,0
Les Salles de Bain de Nathalie,48.85023899999999,2.43449,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Proxecom,48.84604359999999,2.3034222,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Carine François,48.8948826,2.4774977,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Centre Technique Audio,48.8421493,2.3004721,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Aux Trésors de Lily,48.8261444,2.2786586,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Lilstudio,48.8638615,2.3719479,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
L'appart,48.8340247,2.328942899999999,4.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
GD Distri Elec et Solaire,48.8552891,2.3812941,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
ACS,48.84586429999999,2.4263722,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Douche facile d'accès,48.8336301,2.2523734,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Société Collecte Recyclage Accumulateurs,48.8221174,2.2625494,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Anti Cafard,48.8927754,2.3356404,4.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Armenio Tapissier Paris,48.883942,2.3608187,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
St. Peter's Market - Dreyfus,48.884583,2.345055,3.9,-1,0,0,0,0,1,0,0,0,0,0,0,0
Tapis Environnemental,48.8584554,2.427946099999999,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Volumes Matieres Et Couleurs de France,48.87140019999999,2.2890088,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Anger Hygiène,48.90128599999999,2.2765504,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Créations JF,48.8508658,2.3815783,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Megatec France,48.89789659999999,2.406307,1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Irelem,48.8662301,2.277497,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Mercado Exotico,48.8261228,2.2477243,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Franceschini Distribution Et Associe,48.8343332,2.317857,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Urband,48.8544147,2.4213433,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Dodo toucan,48.8737364,2.3712966,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
foutamania,48.865492,2.445995099999999,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Décorasol,48.89087130000001,2.4514975,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Marmodécor,48.85527320000001,2.272033,3.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Couleurs de Tollens,48.8368285,2.2896429,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Pantaziev Ivan,48.8717419,2.3857536,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Hygiene Premium paris 18,48.8843896,2.327273399999999,4.1,-1,0,0,0,0,1,0,0,0,0,0,0,0
LAURIE Lumière,48.8319251,2.2386813,4.3,-1,0,0,0,0,1,0,0,0,0,0,0,0
Troifoirien,48.8581598,2.3791405,3.8,-1,0,0,0,0,1,0,0,0,0,0,0,0
Magic Hour,48.81543200000001,2.2324669,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
POS Design,48.874374,2.35049,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Royer Montmartre,48.8929663,2.3437158,3.9,-1,0,0,0,0,1,0,0,0,0,0,0,0
Societe Pangeoise de Distribution,48.87529,2.478019,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Magasin - SFCP - Maisons Alfort,48.809821,2.446447,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Saint Maclou Paris Sébastopol,48.8608442,2.3488688,3.3,-1,0,0,0,0,1,0,0,0,0,0,0,0
incréation,48.867495,2.375267,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Margaux,48.8705884,2.371983600000001,-1.0,-1,0,0,0,0,1,0,0,1,0,0,0,0
Darty,48.8670521,2.3660343,3.3,-1,0,0,0,0,1,0,0,0,0,0,0,0
Aménagement Salle de bain pour personne handicapée,48.8388163,2.2403929,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Tapis Logo Paris,48.858645,2.428032,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Access Services PARIS 17 eme,48.8964603,2.3225565,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Tooshopping,48.8793544,2.2725389,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Leroy Merlin Paris 19 - Rosa Parks,48.89842429999999,2.3774021,3.9,-1,0,0,0,0,1,0,0,0,0,0,0,0
L'Ancolie,48.86597,2.3323286,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Nowido,48.84626489999999,2.401252099999999,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
AUTHORIZE,48.83949339999999,2.349264199999999,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
NK Distribution,48.8863744,2.3031956,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
S.I.R.V.A.M.,48.84744930000001,2.3739979,4.1,-1,0,0,0,0,1,0,0,0,0,0,0,0
Toutan Madness BY TV video paris,48.86724149999999,2.3835329,1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Le Comptoir Seigneurie Gauthier,48.8382725,2.2894586,4.2,-1,0,0,0,0,1,0,0,0,0,0,0,0
Groupe Cofel,48.827614,2.240621,5.0,-1,0,0,0,0,1,0,0,1,0,0,0,0
Visual Impact France,48.8394117,2.3989808,4.8,-1,0,0,0,0,1,0,0,0,0,0,0,0
Prestissimo,48.887964,2.3738446,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
POLYRELIEF,48.806892,2.411177,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Silvera Bastille,48.85244149999999,2.372185999999999,3.2,-1,0,0,0,0,1,0,0,0,0,0,0,0
Magasin transféré,48.9050272,2.4776322,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
V.O.I.R,48.8538547,2.3928684,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Photographes du monde - Voyage photo,48.8440952,2.309539199999999,4.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
TSF,48.909977,2.3651357,4.1,-1,0,0,0,0,1,0,0,0,0,0,0,0
Conyx,48.8384489,2.3596573,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
BLEU AMARANTE,48.879073,2.349173,4.7,-1,0,0,0,0,1,0,0,0,0,0,0,0
Malltex Meubles,48.91239119999999,2.4636796,4.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Leroy merlin liv,48.8791495,2.4738078,3.9,-1,0,0,0,0,1,0,0,0,0,0,0,0
Districlean,48.85472499999999,2.2695917,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Taxiphone,48.8122018,2.391559,3.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Emmaus,48.89925389999999,2.3966373,3.6,-1,0,0,0,0,1,1,0,0,0,0,0,0
Côté Image,48.8755489,2.3911364,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
ORPHEO,48.8506835,2.3849419,4.8,-1,0,0,0,0,1,0,0,0,0,0,0,0
Quincaillerie de la Pompe,48.870401,2.2830336,3.6,-1,0,0,0,0,1,0,0,0,0,0,0,0
Burger Design,48.8625506,2.3820731,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Heytens,48.8368542,2.32282,3.3,-1,0,0,0,0,1,0,0,0,0,0,0,0
Tradition des Vosges,48.883847,2.3465674,4.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Decorasol,48.894941,2.297973,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
By Sophie,48.8651103,2.3742214,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Plans Cuisines,48.8365527,2.284376099999999,1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Flying Tiger Copenhagen,48.89074340000001,2.2355407,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Carrelage et Tendance,48.8644616,2.3932745,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
La quincaillerie de Paris,48.8753674,2.3183166,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Bain et Création,48.816681,2.3019964,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Esteban Boutique - Perfume for self and home,48.85296750000001,2.3325827,4.8,-1,0,0,0,0,1,1,0,0,0,0,0,0
Cressy Showroom,48.87756479999999,2.2899899,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
objets et lumieres,48.8404312,2.2997068,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Aux Couleurs de Paris,48.841701,2.41016,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Villeroy & Boch,48.8687298,2.3231813,4.3,-1,0,0,0,0,1,0,0,0,0,0,0,0
G360,48.85403110000001,2.373944499999999,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Chocolat Show,48.8583684,2.2804811,5.0,-1,0,0,0,0,1,1,0,0,0,0,0,0
The White Porcelain,48.8392967,2.3512592,4.3,-1,0,0,0,0,1,0,0,0,0,0,0,0
Caravane Bastille La Maison,48.851336,2.374702000000001,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Hasan Eladasy,48.8924554,2.3179021,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Saint Maclou Paris (Levallois Perret),48.8864075,2.2844741,3.8,-1,0,0,0,0,1,0,0,0,0,0,0,0
Bricolex,48.82973699999999,2.32212,3.9,-1,0,0,0,0,1,0,0,0,0,0,0,0
DEC Diffusion Eclairage Conseil,48.8497808,2.3697929,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Cordixtrem,48.9029785,2.2752067,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Captiv Nuisibles,48.8519491,2.4324532,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Grande Braderie du Design,48.8945027,2.4157198,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Ressource Peintures Paris Rive Droite,48.8734553,2.3122623,4.3,-1,0,0,0,0,1,0,0,0,0,0,0,0
Delpha Paris,48.84952759999999,2.3738026,3.7,-1,0,0,0,0,1,0,0,0,0,0,0,0
ZARA HOME FRANCIA,48.8107408,2.3280795,3.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Soc Jotun France,48.8905201,2.292154699999999,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
2Witness,48.870382,2.3651871,4.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Farrow & Ball Paris Marais Showroom,48.8627627,2.3644956,4.7,-1,0,0,0,0,1,0,0,0,0,0,0,0
123 Soleil,48.85188369999999,2.2863606,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Delta,48.8941982,2.4040492,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
Mise en Teinte,48.8713593,2.288996,4.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
RETOUCHERIE MERCERIE BERTHOLLET,48.8383157,2.3458186,-1.0,-1,0,0,0,0,1,1,0,0,0,0,0,0
De fils en aiguilles - Le petit conservatoire,48.8094833,2.4143161,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
La Brique Rose,48.846038,2.470364,4.8,-1,0,0,0,0,1,0,0,0,0,0,0,0
Villeroy & Boch,48.87627089999999,2.3513325,2.2,-1,0,0,0,0,1,0,0,0,0,0,0,0
Tapis Lafayette,48.878861,2.364020399999999,1.5,-1,0,0,0,0,1,0,0,0,0,0,0,0
Championnet Carrelages,48.89415940000001,2.331572,4.5,-1,0,0,0,0,1,0,0,0,0,0,0,0
Angimage,48.81296099999999,2.383733,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
IMAGES SERVICE,48.83269199999999,2.3158683,5.0,-1,0,0,0,0,1,0,0,0,0,0,0,0
